epoch,train_loss,val_loss,val_pr_auc,val_roc_auc,seed,variant
1,1.3883426189422607,1.419985055923462,0.0115548181977763,0.7205405375690795,0,GraphSAGE 100ep (no graph)
2,1.3577111959457397,1.382604718208313,0.017343111975216687,0.7743153472822069,0,GraphSAGE 100ep (no graph)
3,1.323757529258728,1.3318374156951904,0.020012096106699077,0.7987386070470317,0,GraphSAGE 100ep (no graph)
4,1.2778820991516113,1.2671818733215332,0.022050914562988938,0.8111327440650524,0,GraphSAGE 100ep (no graph)
5,1.2177101373672485,1.1967309713363647,0.021825073148670545,0.8169582016593904,0,GraphSAGE 100ep (no graph)
6,1.1537200212478638,1.1314150094985962,0.020812642068898612,0.8200811626153874,0,GraphSAGE 100ep (no graph)
7,1.100580096244812,1.079962134361267,0.02062871732238736,0.8226334661107003,0,GraphSAGE 100ep (no graph)
8,1.0523300170898438,1.0484784841537476,0.01999538766855277,0.8247905924216038,0,GraphSAGE 100ep (no graph)
9,1.0221527814865112,1.0333871841430664,0.01993779590454683,0.8281170215867987,0,GraphSAGE 100ep (no graph)
10,0.9967313408851624,1.0215553045272827,0.02010741764034285,0.8324447543061024,0,GraphSAGE 100ep (no graph)
11,0.9871684908866882,1.0100722312927246,0.021167570756397545,0.8365641191353808,0,GraphSAGE 100ep (no graph)
12,0.9700817465782166,0.9970672726631165,0.021084400599024705,0.8408051633553588,0,GraphSAGE 100ep (no graph)
13,0.9480973482131958,0.986548900604248,0.021404027153793633,0.8444682603456164,0,GraphSAGE 100ep (no graph)
14,0.9399280548095703,0.9750428199768066,0.02106926448492434,0.8477658172452512,0,GraphSAGE 100ep (no graph)
15,0.9264832735061646,0.9644823670387268,0.022709860186298548,0.8512267366739438,0,GraphSAGE 100ep (no graph)
16,0.9081884622573853,0.9561046361923218,0.024991322941381112,0.8546462119730992,0,GraphSAGE 100ep (no graph)
17,0.8961413502693176,0.9496307969093323,0.026813447658901556,0.8573911326771426,0,GraphSAGE 100ep (no graph)
18,0.8845540881156921,0.9442242980003357,0.027336538102622432,0.8591896023514644,0,GraphSAGE 100ep (no graph)
19,0.8727123141288757,0.9379193782806396,0.02767956185920524,0.8603427721103475,0,GraphSAGE 100ep (no graph)
