epoch,train_loss,val_loss,val_pr_auc,val_roc_auc,seed,variant
1,1.4280781745910645,1.4327163696289062,0.006307273128560517,0.617580126512149,2,GraphSAGE 100ep (no graph)
2,1.3703227043151855,1.3879802227020264,0.01106393123821477,0.7693620328751853,2,GraphSAGE 100ep (no graph)
3,1.334123969078064,1.3466029167175293,0.014800250908318819,0.8065671258663472,2,GraphSAGE 100ep (no graph)
4,1.2969709634780884,1.2988600730895996,0.0218008056102731,0.8181727249825882,2,GraphSAGE 100ep (no graph)
5,1.254508376121521,1.2434189319610596,0.024529128920451847,0.82098557199352,2,GraphSAGE 100ep (no graph)
6,1.202346682548523,1.1846022605895996,0.023664844744526504,0.8207242875505564,2,GraphSAGE 100ep (no graph)
7,1.1451387405395508,1.1294450759887695,0.02272585299496613,0.8207956316835829,2,GraphSAGE 100ep (no graph)
8,1.0931286811828613,1.08407723903656,0.0227527016631541,0.8219744231880621,2,GraphSAGE 100ep (no graph)
9,1.0583305358886719,1.0532819032669067,0.022149827749499154,0.824244194356237,2,GraphSAGE 100ep (no graph)
10,1.0298181772232056,1.0373799800872803,0.021383496027928953,0.8262962045877265,2,GraphSAGE 100ep (no graph)
11,1.0171846151351929,1.0276098251342773,0.02065433169842188,0.8285388243538515,2,GraphSAGE 100ep (no graph)
12,0.9970762133598328,1.016215205192566,0.02153208016316023,0.8319697959772904,2,GraphSAGE 100ep (no graph)
13,0.9817209243774414,1.0013787746429443,0.021926457546491886,0.8363540303818453,2,GraphSAGE 100ep (no graph)
14,0.9660671353340149,0.9893319606781006,0.02238738514267985,0.8403193062243155,2,GraphSAGE 100ep (no graph)
15,0.9395691752433777,0.9786633253097534,0.0234535333839042,0.8437119169320062,2,GraphSAGE 100ep (no graph)
16,0.9256418347358704,0.9690002799034119,0.024185151544424008,0.8465866672275407,2,GraphSAGE 100ep (no graph)
17,0.9050674438476562,0.958258867263794,0.024633773995183225,0.8489629407262904,2,GraphSAGE 100ep (no graph)
18,0.889607310295105,0.9479655623435974,0.02427394006555407,0.8512481996660569,2,GraphSAGE 100ep (no graph)
19,0.888907253742218,0.937685489654541,0.0244195518875014,0.8544039765331579,2,GraphSAGE 100ep (no graph)
20,0.8764623403549194,0.9288190007209778,0.025285349189915547,0.8576920447826049,2,GraphSAGE 100ep (no graph)
21,0.86194908618927,0.92123943567276,0.027334080227976676,0.8607342446580334,2,GraphSAGE 100ep (no graph)
22,0.8576108813285828,0.9161389470100403,0.02868781061122592,0.863190036391483,2,GraphSAGE 100ep (no graph)
23,0.8430593609809875,0.9132245779037476,0.029616561052250502,0.8649406804007509,2,GraphSAGE 100ep (no graph)
24,0.8427920341491699,0.9095934629440308,0.03042450194511309,0.8667845378501539,2,GraphSAGE 100ep (no graph)
25,0.8309296369552612,0.9052864909172058,0.03073188166499511,0.868762120734828,2,GraphSAGE 100ep (no graph)
26,0.8234676718711853,0.9020907282829285,0.03046840631201789,0.8702124979624498,2,GraphSAGE 100ep (no graph)
27,0.813916802406311,0.9001440405845642,0.03081380852984857,0.8716044375333716,2,GraphSAGE 100ep (no graph)
28,0.8072161674499512,0.898598849773407,0.03237330246644861,0.872854740477052,2,GraphSAGE 100ep (no graph)
29,0.8057724237442017,0.8968244791030884,0.03378083542623024,0.8739603713814662,2,GraphSAGE 100ep (no graph)
30,0.8047240972518921,0.8954699635505676,0.034771545247045545,0.8752390446721827,2,GraphSAGE 100ep (no graph)
31,0.7995412349700928,0.8954107165336609,0.035715250317275585,0.8766825145448818,2,GraphSAGE 100ep (no graph)
32,0.7834590077400208,0.8958021402359009,0.035925001035022615,0.8778064535249739,2,GraphSAGE 100ep (no graph)
33,0.7862493395805359,0.8946736454963684,0.03602987569082158,0.8790707623855566,2,GraphSAGE 100ep (no graph)
34,0.7874273657798767,0.8920156359672546,0.03630495087832761,0.8810034833145552,2,GraphSAGE 100ep (no graph)
35,0.7768714427947998,0.8910147547721863,0.03671052391584132,0.882617318674763,2,GraphSAGE 100ep (no graph)
36,0.7722331285476685,0.8914246559143066,0.036784102437236545,0.8835033243736894,2,GraphSAGE 100ep (no graph)
37,0.7695093154907227,0.8906245231628418,0.03666861993303002,0.8846094810975094,2,GraphSAGE 100ep (no graph)
38,0.763114869594574,0.8896688222885132,0.03674536575136762,0.8853733293880943,2,GraphSAGE 100ep (no graph)
39,0.7631963491439819,0.8889598250389099,0.03734423168357474,0.8860044799813382,2,GraphSAGE 100ep (no graph)
40,0.7532368302345276,0.8877841234207153,0.0382531968974215,0.8861780959888105,2,GraphSAGE 100ep (no graph)
41,0.7545011043548584,0.8846763968467712,0.038841535957953185,0.8868016222006689,2,GraphSAGE 100ep (no graph)
42,0.7485881447792053,0.8829227685928345,0.039612625073969294,0.8873748131548542,2,GraphSAGE 100ep (no graph)
43,0.7528772950172424,0.8820656538009644,0.04048670920445193,0.8877939629239956,2,GraphSAGE 100ep (no graph)
44,0.7417314648628235,0.8819923400878906,0.041015195829718076,0.8876228565091424,2,GraphSAGE 100ep (no graph)
45,0.7474047541618347,0.8818144202232361,0.04114456606295658,0.8876534257373302,2,GraphSAGE 100ep (no graph)
46,0.7365587949752808,0.8822006583213806,0.0412375400391807,0.8877899236749232,2,GraphSAGE 100ep (no graph)
47,0.7349158525466919,0.8826112747192383,0.041252367571640684,0.8879557001930714,2,GraphSAGE 100ep (no graph)
48,0.7292129397392273,0.8837152719497681,0.04130650167595453,0.8880717628764807,2,GraphSAGE 100ep (no graph)
49,0.7272788882255554,0.8852582573890686,0.041247506472546436,0.8882412679322342,2,GraphSAGE 100ep (no graph)
50,0.7310880422592163,0.8859768509864807,0.04132624428545798,0.888605756384045,2,GraphSAGE 100ep (no graph)
51,0.7291001677513123,0.888984739780426,0.04137793694584801,0.8890395573939052,2,GraphSAGE 100ep (no graph)
52,0.7353554368019104,0.8921476602554321,0.04143929517951396,0.8892941734907669,2,GraphSAGE 100ep (no graph)
53,0.7202561497688293,0.896216094493866,0.04214083606567914,0.8895678385906511,2,GraphSAGE 100ep (no graph)
54,0.7271171808242798,0.89854896068573,0.04262088899688672,0.8898122729117441,2,GraphSAGE 100ep (no graph)
55,0.7195064425468445,0.8986907005310059,0.04253820349321945,0.8901694476936366,2,GraphSAGE 100ep (no graph)
56,0.7188290357589722,0.8968035578727722,0.042523491136073496,0.890599759174712,2,GraphSAGE 100ep (no graph)
57,0.7193267345428467,0.8964755535125732,0.042711769123359285,0.8909003605687071,2,GraphSAGE 100ep (no graph)
58,0.7140445113182068,0.8950800895690918,0.043326150254672645,0.8914278769372262,2,GraphSAGE 100ep (no graph)
59,0.7166251540184021,0.8939253687858582,0.043735217034673306,0.8918896658800088,2,GraphSAGE 100ep (no graph)
60,0.7159743905067444,0.891821563243866,0.04382894850912341,0.8923568564221431,2,GraphSAGE 100ep (no graph)
61,0.7186223268508911,0.8893750309944153,0.04389394072871822,0.8928226368122343,2,GraphSAGE 100ep (no graph)
62,0.7154233455657959,0.8863586187362671,0.043959400141811995,0.8931309342902608,2,GraphSAGE 100ep (no graph)
63,0.7124648094177246,0.8826093673706055,0.04382324694632445,0.8935102890907292,2,GraphSAGE 100ep (no graph)
64,0.7102422118186951,0.8803754448890686,0.044552193433898976,0.8940933272083339,2,GraphSAGE 100ep (no graph)
65,0.714306116104126,0.8802748918533325,0.04517501341649996,0.8939977953826364,2,GraphSAGE 100ep (no graph)
66,0.7102631330490112,0.8812265992164612,0.04571383601187381,0.8940548706890576,2,GraphSAGE 100ep (no graph)
67,0.7088104486465454,0.8810828328132629,0.04600137091078618,0.8945458904106316,2,GraphSAGE 100ep (no graph)
68,0.7138649821281433,0.878905713558197,0.04568224976441533,0.8947574371179743,2,GraphSAGE 100ep (no graph)
69,0.7067238688468933,0.8780402541160583,0.04527142882348685,0.8948295699801097,2,GraphSAGE 100ep (no graph)
70,0.7102673649787903,0.8785213828086853,0.044384345249889885,0.8945960344612478,2,GraphSAGE 100ep (no graph)
71,0.7068468332290649,0.8798359036445618,0.0443058998531992,0.8943431392278963,2,GraphSAGE 100ep (no graph)
72,0.7119600176811218,0.8785739541053772,0.04519250453682642,0.8944433795273649,2,GraphSAGE 100ep (no graph)
73,0.7066046595573425,0.8789384365081787,0.04576666801088796,0.8945266741014344,2,GraphSAGE 100ep (no graph)
74,0.7027581334114075,0.8799275159835815,0.04607987803755362,0.8946529424614944,2,GraphSAGE 100ep (no graph)
75,0.7054674625396729,0.878540575504303,0.045936145081950104,0.894851080773987,2,GraphSAGE 100ep (no graph)
76,0.7120822072029114,0.8739376068115234,0.04560228611995321,0.8951701336489525,2,GraphSAGE 100ep (no graph)
77,0.7002255916595459,0.8724222779273987,0.04516382146031801,0.8951472844056781,2,GraphSAGE 100ep (no graph)
78,0.7071875929832458,0.8725501298904419,0.044829378306780826,0.8953465460596288,2,GraphSAGE 100ep (no graph)
79,0.7047752141952515,0.8719976544380188,0.04510223452134627,0.8953442037731845,2,GraphSAGE 100ep (no graph)
80,0.7052901983261108,0.8692784905433655,0.045575060802908546,0.8951031394764655,2,GraphSAGE 100ep (no graph)
81,0.6989761590957642,0.8688339591026306,0.045646547148708264,0.8948164005940804,2,GraphSAGE 100ep (no graph)
82,0.6974654197692871,0.8696296215057373,0.04553866830660015,0.894847734650495,2,GraphSAGE 100ep (no graph)
83,0.6974030137062073,0.8688247203826904,0.045615896275383996,0.8955125854874799,2,GraphSAGE 100ep (no graph)
84,0.7012609839439392,0.8669795989990234,0.04568532829775209,0.8957613936699949,2,GraphSAGE 100ep (no graph)
85,0.7011869549751282,0.8660876154899597,0.04536837041016005,0.8957234151683602,2,GraphSAGE 100ep (no graph)
86,0.6954048275947571,0.8667587041854858,0.04527320636454394,0.8957885928738086,2,GraphSAGE 100ep (no graph)
87,0.7006801962852478,0.8659374713897705,0.04550415924098499,0.8960063538104938,2,GraphSAGE 100ep (no graph)
88,0.6957555413246155,0.8634662628173828,0.04571445623795649,0.8957821157347634,2,GraphSAGE 100ep (no graph)
89,0.6917335391044617,0.8631786704063416,0.045871112100762945,0.8954843107439723,2,GraphSAGE 100ep (no graph)
90,0.6993301510810852,0.8633161187171936,0.04582295582775322,0.8956194224304042,2,GraphSAGE 100ep (no graph)
91,0.7042952179908752,0.863439679145813,0.045411435263831026,0.8959283174304832,2,GraphSAGE 100ep (no graph)
