epoch,train_loss,val_loss,val_pr_auc,val_roc_auc,seed,variant
1,1.376720905303955,1.4065078496932983,0.01375013209955549,0.7875834917563467,3,GraphSAGE 100ep (full graph)
2,1.34706449508667,1.376451849937439,0.017371600399896613,0.7956618225952248,3,GraphSAGE 100ep (full graph)
3,1.3205387592315674,1.3435958623886108,0.02214019311800896,0.7979725598752949,3,GraphSAGE 100ep (full graph)
4,1.2885825634002686,1.303215742111206,0.02364203027183416,0.8019969665000456,3,GraphSAGE 100ep (full graph)
5,1.244736671447754,1.2567989826202393,0.02218625006548499,0.8037715113913995,3,GraphSAGE 100ep (full graph)
6,1.2048351764678955,1.2055771350860596,0.02287901658866071,0.8057608535100597,3,GraphSAGE 100ep (full graph)
7,1.14995539188385,1.1544559001922607,0.024903249151332015,0.8090728943442388,3,GraphSAGE 100ep (full graph)
8,1.1112182140350342,1.1100199222564697,0.025341874243421075,0.8132946744532553,3,GraphSAGE 100ep (full graph)
9,1.0602006912231445,1.0779629945755005,0.0257463632579286,0.8171421189470419,3,GraphSAGE 100ep (full graph)
10,1.0188465118408203,1.0595290660858154,0.026256044046587178,0.8208869808549153,3,GraphSAGE 100ep (full graph)
11,1.0138683319091797,1.0488431453704834,0.027442947388955675,0.8240578391786126,3,GraphSAGE 100ep (full graph)
12,1.0021533966064453,1.0454630851745605,0.028437221672823514,0.8269481011466209,3,GraphSAGE 100ep (full graph)
13,1.0017225742340088,1.0382672548294067,0.03426767177121111,0.8296492832364472,3,GraphSAGE 100ep (full graph)
14,0.9927898049354553,1.0252026319503784,0.035265851534414104,0.8321754869685221,3,GraphSAGE 100ep (full graph)
15,0.9928753972053528,1.010406732559204,0.03321246271480309,0.8349513115131026,3,GraphSAGE 100ep (full graph)
16,0.9589385986328125,0.9962239265441895,0.03293442874394814,0.8386225109023874,3,GraphSAGE 100ep (full graph)
17,0.9440694451332092,0.9865896701812744,0.030508045155404336,0.8424021963954601,3,GraphSAGE 100ep (full graph)
18,0.9198316931724548,0.9705343842506409,0.029102810083228438,0.8461589131408483,3,GraphSAGE 100ep (full graph)
19,0.9117380976676941,0.9632537364959717,0.030221074501699054,0.8498899603388763,3,GraphSAGE 100ep (full graph)
20,0.9041077494621277,0.9598999619483948,0.03051917330521978,0.8533305879186777,3,GraphSAGE 100ep (full graph)
21,0.8829393982887268,0.9616694450378418,0.0321639008319937,0.8567707613817195,3,GraphSAGE 100ep (full graph)
22,0.905225932598114,0.9531975388526917,0.03323509686455522,0.859553182569756,3,GraphSAGE 100ep (full graph)
23,0.8844978213310242,0.9435261487960815,0.034561449923117014,0.8620476937321848,3,GraphSAGE 100ep (full graph)
24,0.8905237317085266,0.9351314902305603,0.03615309393716371,0.8648394123633525,3,GraphSAGE 100ep (full graph)
25,0.8694279193878174,0.9297906160354614,0.037838752671400085,0.8676372257194525,3,GraphSAGE 100ep (full graph)
26,0.8706313967704773,0.9226330518722534,0.040276094177823386,0.8698487743388658,3,GraphSAGE 100ep (full graph)
27,0.8574050664901733,0.9105523228645325,0.043878641508670296,0.8717609405092704,3,GraphSAGE 100ep (full graph)
28,0.8545473217964172,0.9018071293830872,0.04813318137251381,0.8733928449363353,3,GraphSAGE 100ep (full graph)
29,0.8370994329452515,0.8970219492912292,0.05314937127283492,0.8748978834812878,3,GraphSAGE 100ep (full graph)
30,0.8276633620262146,0.8934695720672607,0.05642160746385343,0.8763128157007761,3,GraphSAGE 100ep (full graph)
31,0.826519250869751,0.9010534286499023,0.06002955616809967,0.8778826256361818,3,GraphSAGE 100ep (full graph)
32,0.8251928687095642,0.8871241211891174,0.06439273979730299,0.8805505137972622,3,GraphSAGE 100ep (full graph)
33,0.8073846101760864,0.8779317140579224,0.06907818166563999,0.8831608964360438,3,GraphSAGE 100ep (full graph)
34,0.791874349117279,0.8740871548652649,0.07351089603164188,0.8854133394647064,3,GraphSAGE 100ep (full graph)
35,0.7762708067893982,0.8760669231414795,0.07781183395110396,0.8872876944396509,3,GraphSAGE 100ep (full graph)
36,0.7786643505096436,0.8787476420402527,0.08265785054632113,0.8888822656888976,3,GraphSAGE 100ep (full graph)
37,0.7893809080123901,0.8659605383872986,0.08672721605486396,0.8903837430024192,3,GraphSAGE 100ep (full graph)
38,0.7598409652709961,0.8600170016288757,0.09168839969013202,0.8919544850722261,3,GraphSAGE 100ep (full graph)
39,0.7534603476524353,0.8572314977645874,0.09744467441723306,0.893477138567276,3,GraphSAGE 100ep (full graph)
40,0.7400385141372681,0.8595160245895386,0.10203064743322929,0.894802681487763,3,GraphSAGE 100ep (full graph)
41,0.7385143637657166,0.8509331941604614,0.10532133347604358,0.8964635537839161,3,GraphSAGE 100ep (full graph)
42,0.7487024664878845,0.8409423828125,0.11070860243544912,0.8982049959535805,3,GraphSAGE 100ep (full graph)
43,0.7446194291114807,0.8349900841712952,0.1153022661140069,0.8997229887766237,3,GraphSAGE 100ep (full graph)
44,0.7276448607444763,0.8352693319320679,0.12132764142811442,0.9011207362618925,3,GraphSAGE 100ep (full graph)
45,0.7138051390647888,0.8417672514915466,0.1276616060275935,0.9024215417694207,3,GraphSAGE 100ep (full graph)
46,0.7263924479484558,0.8253054618835449,0.1317654380681925,0.9039831059005063,3,GraphSAGE 100ep (full graph)
47,0.7207475900650024,0.8193863034248352,0.13514773748070427,0.9051995890960352,3,GraphSAGE 100ep (full graph)
48,0.6991918683052063,0.8178557753562927,0.14179770330273397,0.9063111713200888,3,GraphSAGE 100ep (full graph)
49,0.6944038271903992,0.8261178731918335,0.14775804767195777,0.9073462468205852,3,GraphSAGE 100ep (full graph)
50,0.6919666528701782,0.8191899657249451,0.15016110355788026,0.9086495619207322,3,GraphSAGE 100ep (full graph)
51,0.6942448616027832,0.8088251352310181,0.14933576136363305,0.910235600555074,3,GraphSAGE 100ep (full graph)
52,0.6948516368865967,0.8055071830749512,0.1490598248756145,0.9116699402908164,3,GraphSAGE 100ep (full graph)
53,0.667698085308075,0.8109499216079712,0.14965012487858176,0.9128921357971638,3,GraphSAGE 100ep (full graph)
