epoch,train_loss,val_loss,val_pr_auc,val_roc_auc,seed,variant
1,1.3792519569396973,1.411189317703247,0.019315917075086547,0.7730907616876508,4,GraphSAGE 100ep (full graph)
2,1.350435733795166,1.3875746726989746,0.01881124316019332,0.7909946495485363,4,GraphSAGE 100ep (full graph)
3,1.3337806463241577,1.3625985383987427,0.019065244401153317,0.7947117386314259,4,GraphSAGE 100ep (full graph)
4,1.313926100730896,1.332698941230774,0.019316091822113305,0.795342411207028,4,GraphSAGE 100ep (full graph)
5,1.2867826223373413,1.299247145652771,0.01979817972346324,0.7963181408173049,4,GraphSAGE 100ep (full graph)
6,1.2529480457305908,1.2635926008224487,0.02029236831180865,0.7988115764400401,4,GraphSAGE 100ep (full graph)
7,1.2106369733810425,1.2229455709457397,0.0229615978711257,0.803087611551392,4,GraphSAGE 100ep (full graph)
8,1.1781457662582397,1.1756919622421265,0.02294125237705998,0.8078345657424832,4,GraphSAGE 100ep (full graph)
9,1.1198192834854126,1.1314667463302612,0.022879036692475232,0.8121167433805312,4,GraphSAGE 100ep (full graph)
10,1.09669029712677,1.0958201885223389,0.022888983012650275,0.8161304663109896,4,GraphSAGE 100ep (full graph)
11,1.05880606174469,1.0703340768814087,0.022999880943980765,0.8200149571720095,4,GraphSAGE 100ep (full graph)
12,1.0425738096237183,1.0520366430282593,0.023125184046387064,0.8237819273958125,4,GraphSAGE 100ep (full graph)
13,1.0086256265640259,1.0385528802871704,0.023364408730411235,0.8273306108635246,4,GraphSAGE 100ep (full graph)
14,1.0061825513839722,1.0243314504623413,0.023589244482661906,0.8305899263518219,4,GraphSAGE 100ep (full graph)
15,1.0077857971191406,1.011773943901062,0.023970262504528578,0.8339573933315583,4,GraphSAGE 100ep (full graph)
16,0.9823871850967407,1.004798412322998,0.024407781433613263,0.8369523411631029,4,GraphSAGE 100ep (full graph)
17,0.9739513993263245,0.9927589893341064,0.025030475019698333,0.8395987663320702,4,GraphSAGE 100ep (full graph)
18,0.9577622413635254,0.9826825857162476,0.025832501461266467,0.8423314258836035,4,GraphSAGE 100ep (full graph)
19,0.9453941583633423,0.9767124056816101,0.026710102240616616,0.8452404500440494,4,GraphSAGE 100ep (full graph)
20,0.951309323310852,0.965167760848999,0.027943210020006378,0.8488993882808238,4,GraphSAGE 100ep (full graph)
21,0.9318036437034607,0.9548585414886475,0.02910646973050341,0.8530473624659591,4,GraphSAGE 100ep (full graph)
22,0.9003307819366455,0.9470458030700684,0.029072276895521346,0.8571762159454257,4,GraphSAGE 100ep (full graph)
23,0.8997883200645447,0.943275511264801,0.03084133397523822,0.8608815696952112,4,GraphSAGE 100ep (full graph)
24,0.8953453898429871,0.9283279180526733,0.03215516460439378,0.863966121933696,4,GraphSAGE 100ep (full graph)
25,0.8758179545402527,0.9177401065826416,0.03429598606806522,0.8669905156519706,4,GraphSAGE 100ep (full graph)
26,0.8864049315452576,0.9090979099273682,0.03697015433654662,0.8697502310020253,4,GraphSAGE 100ep (full graph)
27,0.8356934189796448,0.9121170043945312,0.04051631194088929,0.8723594185967027,4,GraphSAGE 100ep (full graph)
28,0.8422232270240784,0.8994120955467224,0.04466470250132605,0.8751332354671882,4,GraphSAGE 100ep (full graph)
29,0.8344085812568665,0.88044673204422,0.04976156296953976,0.8784370065961653,4,GraphSAGE 100ep (full graph)
30,0.8131353855133057,0.8704216480255127,0.05483820028033489,0.8819281128389325,4,GraphSAGE 100ep (full graph)
31,0.8126593232154846,0.8626992702484131,0.06001817719594669,0.8851684032250894,4,GraphSAGE 100ep (full graph)
32,0.7899484634399414,0.8645035624504089,0.0660203447306508,0.8877749856236195,4,GraphSAGE 100ep (full graph)
33,0.7963381409645081,0.8546633124351501,0.07201200802168493,0.8900068738936879,4,GraphSAGE 100ep (full graph)
34,0.7772873044013977,0.840323805809021,0.07955685513750263,0.8919545328739903,4,GraphSAGE 100ep (full graph)
35,0.7647319436073303,0.83574378490448,0.08588519877271455,0.893473529534081,4,GraphSAGE 100ep (full graph)
36,0.7609565258026123,0.835143506526947,0.09202957708618166,0.8945385767407131,4,GraphSAGE 100ep (full graph)
37,0.7430874109268188,0.837383508682251,0.10045165826273866,0.8956792941400294,4,GraphSAGE 100ep (full graph)
38,0.7350535988807678,0.8302119374275208,0.10574809095723095,0.8976090513596495,4,GraphSAGE 100ep (full graph)
39,0.7299067378044128,0.8252984881401062,0.11235920619251369,0.8996893363346468,4,GraphSAGE 100ep (full graph)
40,0.72425377368927,0.8168405890464783,0.12006270808311247,0.901984251230776,4,GraphSAGE 100ep (full graph)
41,0.7250984311103821,0.8114451766014099,0.12799101921382613,0.9041385333367113,4,GraphSAGE 100ep (full graph)
42,0.7142706513404846,0.8114173412322998,0.13469274706147186,0.9062291673936519,4,GraphSAGE 100ep (full graph)
43,0.7086129188537598,0.8049307465553284,0.14225255706248355,0.908102566333313,4,GraphSAGE 100ep (full graph)
44,0.692027747631073,0.7998079061508179,0.1509454105889538,0.909691951091147,4,GraphSAGE 100ep (full graph)
45,0.695109486579895,0.8000497817993164,0.15860457770358652,0.9110270543644683,4,GraphSAGE 100ep (full graph)
46,0.6916582584381104,0.801995038986206,0.1634158750231684,0.9122924148638629,4,GraphSAGE 100ep (full graph)
47,0.6899093389511108,0.7960753440856934,0.16882724142902916,0.9134368368999026,4,GraphSAGE 100ep (full graph)
48,0.6696885824203491,0.7956060171127319,0.169482051295462,0.9144251144732747,4,GraphSAGE 100ep (full graph)
49,0.6780638098716736,0.8019718527793884,0.17265604641772928,0.9154528285020886,4,GraphSAGE 100ep (full graph)
50,0.6708272099494934,0.7970302700996399,0.17795416212654794,0.9166527244854499,4,GraphSAGE 100ep (full graph)
51,0.6738467216491699,0.7883720993995667,0.1819605676756954,0.9178327349349156,4,GraphSAGE 100ep (full graph)
52,0.6648394465446472,0.7853004932403564,0.1852138848094496,0.9190837071032942,4,GraphSAGE 100ep (full graph)
53,0.6522511839866638,0.7929096221923828,0.18692876639938696,0.9205130276537985,4,GraphSAGE 100ep (full graph)
54,0.6525475382804871,0.7953323125839233,0.18861125646622826,0.9217648602539326,4,GraphSAGE 100ep (full graph)
55,0.6401739120483398,0.773931622505188,0.19035256021126093,0.923097764646102,4,GraphSAGE 100ep (full graph)
56,0.6328016519546509,0.7679725885391235,0.189799832257635,0.9240438571625924,4,GraphSAGE 100ep (full graph)
57,0.6320843696594238,0.7683914303779602,0.1919530792263545,0.9250145914885134,4,GraphSAGE 100ep (full graph)
58,0.6290421485900879,0.7911710739135742,0.1939385938555269,0.9255632362367965,4,GraphSAGE 100ep (full graph)
59,0.635272741317749,0.7656258940696716,0.19850425275764289,0.9268400213578282,4,GraphSAGE 100ep (full graph)
60,0.6147390604019165,0.7549846768379211,0.20112147454578075,0.9278490209959689,4,GraphSAGE 100ep (full graph)
